,Unnamed: 0,date,type,operator,fatalities,location,country,cat,year,decade
23144,23260,8/14/2019,dhc-6 twin otter 200,argentine af,0,near Base Marambio,Antarctica,A2,2019,2010
23145,23261,8/15/2019,airbus a321-211,ural airlines,0,near Zhukovsky Intern...,Russia,A1,2019,2010
23146,23262,8/15/2019,cessna 680a citation latitude,jrm air llc,0,Elizabethton Mun...,USA,A1,2019,2010
23147,23263,8/15/2019,dhc-6 twin otter 300,berry aviation,0,San Marcos Regio...,USA,A2,2019,2010
23148,23264,8/16/2019,dhc-8-200,safarilink,0,Kichwa Tembo Air...,Kenya,A1,2019,2010
23149,23265,8/18/2019,boeing 757-251 (wl),delta air lines,0,Ponta Delgada-Jo...,Portugal,A2,2019,2010
23150,23266,8/18/2019,cessna 208b grand caravan ex,mokulele airlines,0,"Kapalua Airport,...",USA,A2,2019,2010
23151,23267,8/21/2019,cessna 560xl citation excel,delta private jets,0,Oroville Airport...,USA,A1,2019,2010
23152,23268,8/21/2019,cessna 208b super cargomaster,morningstar air express,0,Vancouver Intern...,Canada,A2,2019,2010
23153,23269,8/21/2019,cessna 750 citation x,venezuela af,0,Caracas/La Carlo...,Venezuela,A1,2019,2010
23154,23270,8/22/2019,airbus a380-861,emirates,0,Dubai Airport (DXB),U.A.E.,O2,2019,2010
23155,23271,8/23/2019,antonov an-2t,club tiroler adler,0,Gmunden Airfield,Austria,A2,2019,2010
23156,23272,8/25/2019,lockheed c-130a hercules,international air response,0,Santa Barbara Ai...,USA,A1,2019,2010
23157,23273,8/27/2019,cessna 560xl citation excel,air charter services,0,Aligarh Airport,India,A1,2019,2010
23158,23274,8/27/2019,airbus a330-343,air china,0,Beijing-Capital ...,China,A1,2019,2010
23159,23275,8/28/2019,antonov an-2r,private,0,"Selektsionny, Lg...",Russia,A1,2019,2010
23160,23276,8/28/2019,cessna 525 citationjet cj1+,lenox handels und speditions,0,Egelsbach Airfie...,Germany,A2,2019,2010
23161,23277,8/30/2019,antonov an-2r,private,2,Lake Syuryun-Kyu...,Russia,A1,2019,2010
23162,23278,8/31/2019,cessna 510 citation mustang,star jet,0,El Monte-San Gab...,USA,A1,2019,2010
23163,23279,9/1/2019,beech b300 king air 350,lionair inc.,9,"Pansol, Calamba,...",Philippines,A1,2019,2010
23164,23280,9/1/2019,airbus a330-202,libyan airlines,0,Tripoli-Mitiga I...,Libya,C2,2019,2010
23165,23281,9/2/2019,bae-125-700a,private,2,near Nueva CajolÃ¡,Guatemala,A1,2019,2010
23166,23282,9/5/2019,cessna 560xls+ citation xls+,skyline aviation,0,Milano-Malpensa ...,Italy,A1,2019,2010
23167,23283,9/7/2019,atr 72-212a (atr 72-600),"regional express amã©ricas, opf avianca",0,Manizales-La Nub...,Colombia,A2,2019,2010
23168,23284,9/11/2019,convair cv-440,ferreteria e implementos san francisco,2,near Toledo-Express A...,USA,A1,2019,2010
23169,23285,9/11/2019,cessna 208 supervan 900,", op.for gojump",1,near Gransee Airfield,Germany,A1,2019,2010
23170,23286,9/11/2019,bae-125-700a,private,0,"Chencoh, Hopelc...",Mexico,C2,2019,2010
23171,23287,9/11/2019,bombardier crj-701er,"skywest airlines, opf american eagle",0,Chicago-O'Hare I...,USA,A2,2019,2010
23172,23288,9/11/2019,bombardier crj-701er,"skywest airlines, opf american eagle",0,Chicago-O'Hare I...,USA,A2,2019,2010
23173,23289,9/16/2019,cessna 208b grand caravan,twoflex,0,near Manaus-Eduardo G...,Brazil,A1,2019,2010
23174,23290,9/18/2019,viking air dhc-6-400 twin otter,"rimbun air, opb carpediem aviation",4,near Kampung Mamontog...,Indonesia,A1,2019,2010
23175,23291,9/18/2019,bn-2a-21 islander,caroline islands air,0,Ta Island Airstr...,Micronesia,A1,2019,2010
23176,23292,9/20/2019,cessna 208b grand caravan,private,0,Pepperell Airpor...,USA,A2,2019,2010
23177,23293,9/23/2019,cessna 208b grand caravan ex,auric air,2,Seronera Airstri...,Tanzania,A1,2019,2010
23178,23294,9/23/2019,bn-2a-27 islander,flymontserrat,0,Montserrat-John ...,Montserrat,A2,2019,2010
23179,23295,9/24/2019,cessna 208 caravan,royal rainmaking and agricultural aviation,2,"Moo 2, Sai Yok D...",Thailand,A1,2019,2010
23180,23296,9/24/2019,cessna 208b grand caravan,bolã­var government,0,San Salvador de ...,Venezuela,A2,2019,2010
23181,23297,9/30/2019,gulfstream american g-1159 gulfstream ii b,private,0,"Blue Creek, Oran...",Belize,A1,2019,2010
23182,23298,9/30/2019,antonov an-12bk,cavok air,0,Liverpool Intern...,U.K.,A2,2019,2010
23183,23299,10/2/2019,boeing b-17g flying fortress,the collings foundation,7,Windsor Locks-Br...,USA,A1,2019,2010
23184,23300,10/4/2019,antonov an-12bk,ukraine air alliance,5,near Lviv-Danylo Haly...,Ukraine,A1,2019,2010
